DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
2001-03-13 02:12:32,desktop,18:24:15,2452,6758
1980-02-01 08:01:36,desktop,06:20:11,3018,3429
2022-02-26 11:53:13,desktop,22:12:04,1085,4878
1999-02-02 07:56:25,mobile,16:06:32,2485,1588
1999-04-30 19:41:40,mobile,22:44:12,2912,3605
1974-07-30 23:38:46,mobile,17:50:03,1196,7235
2022-08-10 14:53:26,web application,15:28:51,2055,7936
1979-11-24 00:57:18,desktop,23:05:11,531,3279
2010-07-09 04:26:54,desktop,02:34:23,612,4443
1972-05-20 07:47:46,web application,15:40:13,2445,5665
1972-05-27 07:18:58,desktop,22:02:16,725,5525
1970-03-12 08:04:20,mobile,09:21:23,2903,4279
2006-04-23 11:41:37,mobile,16:05:39,860,8072
1994-10-13 02:23:08,desktop,01:57:24,376,1852
2022-05-27 08:36:24,web application,10:04:51,802,6033
2014-02-10 11:30:25,web application,20:15:17,1097,2862
1989-04-26 15:39:37,desktop,13:12:46,3476,4367
2016-02-21 07:17:56,web application,22:53:31,1992,5944
1984-11-20 01:54:14,web application,23:58:28,2136,4904
1975-06-25 10:52:34,desktop,13:43:33,2945,559
2010-09-15 02:01:33,desktop,09:34:41,1394,8704
2011-09-06 21:24:58,mobile,03:57:10,1231,5659
2005-12-09 08:44:33,web application,22:32:48,3210,4075
1994-03-03 17:23:35,mobile,02:05:37,1224,4783
1982-11-22 18:21:08,mobile,11:39:07,1433,683
2005-12-11 10:42:15,web application,12:05:29,2124,7529
1995-04-14 13:30:16,web application,00:37:03,921,2108
2003-05-26 08:43:16,mobile,17:28:40,1091,612
2015-12-22 01:18:37,desktop,07:44:57,2961,8820
2019-03-24 21:53:34,web application,18:01:40,152,1408
1989-04-19 17:50:52,desktop,16:43:39,921,1665
1981-05-18 16:44:38,web application,18:06:13,2470,1446
1998-09-05 12:32:03,mobile,21:20:24,905,5436
1989-03-25 07:29:16,desktop,11:55:01,353,3229
1977-03-06 00:13:39,web application,09:53:02,3218,8181
1978-05-13 12:46:16,desktop,22:10:21,2497,1993
2001-08-09 10:57:10,desktop,01:43:50,2164,2261
1978-11-21 19:36:26,mobile,10:06:51,2389,6613
1973-03-25 01:38:46,web application,13:54:06,3109,6755
2017-08-26 08:47:19,mobile,02:41:35,115,3922
2003-05-23 11:32:00,desktop,12:01:26,1804,1354
1981-02-15 11:08:29,web application,13:28:15,2492,103
2019-10-13 08:50:17,web application,02:07:28,850,3616
1996-06-23 05:24:48,mobile,19:29:10,1778,6422
1999-03-20 22:57:58,web application,22:09:06,1327,5510
2007-06-28 13:00:31,web application,17:50:24,2750,2809
1997-03-13 10:39:38,web application,22:06:21,2712,5830
1991-06-30 05:47:24,mobile,17:09:02,1123,2603
1994-03-04 17:51:17,desktop,05:49:12,896,2422
2006-09-16 17:05:17,web application,12:47:45,2916,5968
1975-12-15 06:56:20,mobile,10:06:53,1975,8964
1982-03-11 21:35:22,mobile,10:32:13,2237,4038
1981-11-12 02:06:16,web application,13:36:00,672,938
1977-02-03 22:26:37,desktop,01:41:41,769,6929
2010-03-02 11:55:30,mobile,00:38:39,381,2669
2009-01-23 09:35:38,desktop,14:10:28,214,1578
1970-07-27 04:59:02,web application,03:55:44,1197,6547
1998-10-18 07:57:21,desktop,11:56:43,3035,213
2016-09-22 08:13:12,mobile,02:44:16,1893,4645
1984-08-21 15:46:29,mobile,03:12:15,973,3034
1994-07-19 08:24:05,desktop,04:53:49,2392,8859
2011-03-25 12:46:36,web application,05:59:40,2164,8393
1976-10-25 19:42:08,web application,02:18:31,555,1655
1982-02-03 18:56:20,mobile,17:09:17,37,5188
1980-11-02 03:36:33,desktop,13:36:11,1040,7420
2010-10-10 07:40:43,desktop,17:58:12,3020,568
1991-06-23 11:39:23,mobile,08:09:24,2621,6430
1970-10-18 03:48:48,mobile,02:41:33,2155,261
1970-05-30 11:20:30,mobile,08:48:59,3490,749
1991-10-14 14:15:09,mobile,01:30:23,3196,4651
2006-09-14 11:14:34,mobile,13:20:52,493,4595
1990-05-20 13:56:42,mobile,18:45:41,2675,4138
1987-12-13 16:49:15,web application,16:28:43,862,1375
1995-01-26 13:38:18,web application,12:44:08,2426,8641
1977-11-04 23:49:15,mobile,22:44:52,1283,55
2012-08-29 03:38:57,mobile,14:23:12,774,8406
1973-12-16 08:51:27,web application,18:06:50,1068,3456
1994-12-12 14:09:02,desktop,06:34:23,2682,7205
1992-02-19 14:59:12,desktop,12:43:16,1294,8171
1972-12-27 05:50:46,web application,14:35:33,1020,5396
2007-05-27 17:15:37,web application,15:38:53,2499,8575
2009-05-16 23:31:09,desktop,04:50:27,1851,8398
2019-09-18 13:59:13,mobile,17:28:39,719,3156
2005-04-16 01:23:47,web application,15:00:15,2931,7578
2023-02-12 22:04:41,mobile,16:31:44,1080,2574
2021-04-20 23:36:07,desktop,00:04:38,1347,5730
2021-05-20 02:55:08,desktop,16:07:45,3223,425
2017-03-04 08:29:02,web application,05:41:52,2402,2091
2018-08-03 05:25:27,mobile,05:06:43,2822,2537
2010-11-13 15:53:40,mobile,14:56:21,1099,1638
2001-09-19 06:36:16,web application,13:10:20,3005,7482
1981-11-28 09:28:02,mobile,05:59:22,2960,6211
1988-09-06 01:45:00,mobile,07:16:44,1553,3721
2019-01-12 18:57:37,mobile,06:11:43,2803,778
2005-01-05 03:15:13,desktop,06:39:59,2980,3064
2012-02-18 09:24:14,desktop,07:48:00,2451,5733
1996-01-22 09:19:07,web application,09:24:11,1360,4784
1980-01-05 21:44:17,desktop,17:15:31,1367,7251
1977-05-11 09:27:26,mobile,15:30:14,2837,2092
1975-06-21 08:53:55,desktop,16:56:20,2468,5993
2013-12-15 02:16:28,mobile,20:15:20,2969,6645
2017-10-13 02:50:41,desktop,22:03:12,3239,8721
2006-02-13 19:17:00,mobile,21:17:30,239,4174
2015-01-23 20:49:57,mobile,00:18:48,2926,4042
1990-10-04 13:56:49,mobile,15:23:20,1273,2588
1994-07-29 15:33:35,web application,12:55:16,1452,1706
2001-03-09 00:16:57,web application,14:39:22,31,5311
1984-04-22 19:56:57,mobile,03:50:52,2519,5203
1990-01-26 16:48:11,web application,05:20:35,2267,1272
2001-12-27 04:00:01,web application,21:15:21,1449,3032
1993-04-18 02:12:48,web application,22:03:03,471,503
2010-05-10 21:27:06,web application,20:38:41,1073,3187
1972-02-17 06:19:01,web application,08:41:05,403,6127
1999-01-18 20:28:25,desktop,01:59:25,1521,8227
2021-08-15 13:31:43,desktop,06:50:08,1204,171
1977-03-05 08:04:15,mobile,02:40:20,3072,4345
2023-06-01 10:41:49,mobile,17:57:39,1627,4895
1998-11-23 10:56:41,desktop,21:26:42,2581,8632
2023-05-25 17:31:26,mobile,08:14:15,3289,5653
1974-01-24 14:17:19,mobile,17:44:28,2090,224
1995-03-22 20:30:55,mobile,17:40:09,14,738
2017-04-20 11:43:18,web application,23:59:40,2723,5098
2001-03-31 11:38:19,web application,04:17:58,2954,8725
1978-03-28 05:37:38,web application,20:51:57,1167,5239
2006-06-17 04:22:22,desktop,03:08:53,1662,1149
2010-07-02 00:04:07,desktop,13:47:40,1857,8599
2018-07-11 14:27:05,web application,15:20:05,1886,1378
2023-09-15 12:13:26,web application,08:40:41,3218,7949
2012-12-04 13:18:27,mobile,05:42:16,1217,5092
1999-09-25 02:13:21,mobile,21:22:58,1268,5691
2006-02-25 13:00:42,desktop,20:31:45,265,8616
1980-10-25 11:29:17,desktop,15:10:25,1336,2579
1990-11-13 13:21:17,mobile,07:44:57,2869,2245
1986-07-31 01:41:05,mobile,17:20:33,105,602
1997-05-05 07:00:26,web application,09:16:07,2367,787
1999-07-16 22:01:07,desktop,23:57:25,3438,8246
1979-01-20 07:09:19,desktop,04:51:17,777,3527
1971-09-16 22:57:40,web application,02:03:25,1006,153
1981-12-02 23:19:21,mobile,06:36:17,2104,4636
2008-06-17 07:08:32,mobile,20:51:43,1056,3017
1988-12-04 02:22:53,desktop,06:05:44,2849,1452
1989-12-27 11:15:52,web application,07:34:39,469,3653
1989-03-04 22:19:43,web application,07:57:11,20,6936
1991-12-02 10:32:15,desktop,11:13:24,2,481
1993-07-23 12:37:57,desktop,09:50:38,1825,5843
1979-02-25 16:13:25,desktop,22:40:35,870,8373
2012-04-16 13:21:44,web application,12:37:50,2211,5674
2022-07-01 10:45:48,desktop,11:54:09,2357,5928
2003-10-01 01:32:01,mobile,20:58:24,2694,2803
1990-03-06 06:35:38,mobile,06:48:33,424,1286
1979-12-21 11:20:40,web application,12:31:35,2453,7591
1976-12-06 14:11:06,mobile,16:37:52,1519,2498
1971-02-12 19:58:57,mobile,16:54:09,644,3036
2014-06-21 03:43:46,mobile,15:03:22,2501,5377
1974-12-04 01:03:58,web application,02:22:12,2194,330
2016-07-10 09:01:54,desktop,04:09:12,164,427
2003-10-09 22:54:07,mobile,12:15:30,817,2872
2000-04-27 03:28:08,web application,02:10:30,1403,1582
1998-11-01 18:07:23,desktop,09:07:36,212,7597
2023-09-26 11:44:28,mobile,03:21:42,64,7313
1987-03-18 14:07:10,web application,16:31:45,3381,23
1975-06-17 19:31:36,mobile,22:05:02,213,7451
1985-11-30 23:50:55,mobile,19:08:16,3069,2207
1985-10-11 12:52:30,mobile,12:04:55,692,2837
1987-01-14 09:09:41,desktop,14:10:44,1448,8354
1971-11-02 01:34:44,mobile,03:58:20,2670,4470
2017-12-17 08:26:20,web application,18:30:24,2538,8282
1997-07-12 06:29:20,desktop,15:31:34,3269,6188
1992-08-12 07:23:33,desktop,02:38:49,2453,5900
1972-12-22 13:03:46,desktop,10:26:15,1505,8265
2022-04-25 16:31:47,mobile,19:07:56,206,4334
2000-09-16 02:55:33,mobile,03:36:22,2313,976
1978-09-03 23:33:01,mobile,21:46:31,1468,3770
2002-01-28 21:14:09,mobile,08:45:21,882,6825
2018-06-18 03:59:57,desktop,14:18:07,801,5426
1974-09-16 04:45:53,mobile,04:09:25,3262,4317
2000-06-06 19:40:24,desktop,07:59:01,2292,627
1971-12-23 04:45:32,desktop,04:42:57,550,815
1982-05-09 00:37:14,web application,04:39:23,1032,1754
2008-02-05 05:22:12,desktop,16:10:44,2359,3617
1998-02-04 04:57:32,web application,04:45:42,3042,1136
1983-06-22 12:52:16,mobile,00:12:18,871,8182
2016-01-28 18:27:32,mobile,11:12:48,649,7625
2002-06-10 20:14:00,web application,12:18:57,3471,7286
1973-01-12 13:54:09,web application,01:14:26,1970,6720
1976-11-08 10:05:06,desktop,00:39:29,3401,5941
2007-10-17 01:52:54,web application,20:06:12,2147,1201
1985-11-19 19:56:07,desktop,11:06:34,2485,4784
2002-02-18 07:04:37,desktop,04:26:55,1214,1039
1986-02-10 23:10:51,web application,10:39:35,2654,7568
1985-03-14 15:37:06,web application,16:30:32,1357,1943
2010-12-04 16:57:36,mobile,21:29:49,1635,5153
1999-03-06 16:33:28,desktop,23:00:17,2306,5313
1993-05-30 01:46:32,web application,23:37:53,2709,6240
2008-06-26 08:31:07,mobile,12:58:45,1814,7122
1976-02-05 00:29:34,mobile,07:12:44,2017,5299
2007-06-19 15:13:53,mobile,06:03:11,1488,3868
1981-01-16 08:58:34,mobile,04:59:06,1778,3422
2012-03-06 03:32:14,desktop,09:18:00,1296,4929
2007-12-06 23:15:46,web application,13:26:22,2420,5389
2010-05-22 06:24:49,desktop,14:51:02,1358,687
2016-03-19 23:25:31,desktop,21:48:01,1587,4782
1989-12-18 08:53:03,mobile,12:25:07,67,7326
1986-01-12 23:52:29,mobile,00:34:24,2528,51
1978-02-26 19:03:45,web application,00:58:22,1864,441
1980-02-02 05:57:25,desktop,16:32:30,1520,2375
1972-02-23 06:37:42,web application,05:39:56,1103,3028
1978-03-13 00:09:11,web application,16:41:23,1646,841
2019-08-20 04:33:11,mobile,06:16:46,627,3054
2000-02-22 08:31:31,web application,11:47:45,1366,8237
2008-07-16 19:30:00,web application,12:38:52,1566,8259
1976-09-19 07:06:54,mobile,21:05:44,2378,5817
1977-04-27 04:23:36,mobile,03:51:22,1198,3677
1979-02-25 18:13:57,desktop,00:06:53,3156,1013
1996-10-26 06:24:31,mobile,22:16:41,2807,4848
2007-10-11 06:02:24,web application,04:51:53,3103,2761
2003-07-07 16:02:06,web application,08:00:12,3013,8694
2009-07-13 09:30:10,web application,19:10:03,1881,3925
1998-02-22 10:25:12,web application,11:01:10,3095,8660
1999-11-15 19:59:31,desktop,15:50:33,2895,3889
1996-10-05 22:13:02,desktop,18:01:33,815,1234
2005-08-28 22:47:42,mobile,13:37:24,544,1148
1984-07-04 03:13:49,web application,01:47:19,2399,7976
1996-10-02 16:47:03,mobile,18:20:09,3046,6084
1987-11-20 18:52:13,mobile,07:02:06,2826,4524
1997-01-05 00:16:05,mobile,07:42:20,2335,8209
1993-09-01 05:53:01,mobile,17:35:16,957,8819
1970-06-13 05:14:58,mobile,13:49:24,1499,5566
2021-10-03 18:20:06,web application,02:14:15,2569,6005
1971-08-15 20:39:39,mobile,12:16:03,2673,7356
2007-01-02 02:49:44,desktop,14:05:10,2428,1326
2017-05-28 04:40:54,web application,02:07:42,1577,6334
1996-08-17 12:08:28,mobile,00:07:22,1081,7253
1995-09-04 08:42:08,mobile,08:44:45,3229,1779
2008-11-19 05:10:05,web application,22:54:56,2655,2633
1976-09-25 05:18:06,mobile,01:19:46,3258,4459
2015-09-29 08:30:28,mobile,11:36:07,2837,8608
1993-09-03 15:13:28,desktop,14:14:02,2818,2847
2010-11-11 12:08:37,web application,14:22:48,1655,1789
1974-09-16 15:46:22,mobile,20:35:23,2405,3640
2020-02-18 04:31:42,mobile,09:50:43,267,1311
2005-06-21 02:46:18,desktop,07:05:48,1307,2690
1979-02-28 22:59:41,mobile,10:01:46,319,542
1975-03-05 22:00:22,desktop,18:28:08,547,4576
2008-04-24 23:48:22,desktop,02:36:58,1793,279
1970-08-20 01:07:53,web application,05:11:30,20,2042
1987-09-10 09:14:13,web application,07:18:10,1867,4707
1997-03-26 14:05:02,mobile,10:08:18,2325,5969
1980-01-20 10:00:11,mobile,13:04:44,2038,968
2021-07-05 20:03:13,web application,16:25:59,1822,721
2023-11-28 08:41:10,desktop,10:56:20,1413,8409
2021-08-27 07:04:14,desktop,08:54:52,852,2433
2021-09-06 20:23:04,mobile,22:18:31,1633,3005
1976-02-25 16:51:20,desktop,23:17:34,1796,6873
1986-05-25 10:41:43,mobile,07:56:24,1696,677
1995-02-24 08:26:18,desktop,15:36:48,689,8979
1975-07-15 04:37:44,web application,22:41:38,2089,1789
2007-09-05 18:47:50,desktop,17:32:24,520,5338
2019-08-16 09:31:47,mobile,19:47:08,738,2862
1987-06-24 22:25:59,mobile,11:11:46,1071,6062
1988-07-29 19:41:57,mobile,22:05:37,3304,1256
1975-11-05 18:47:01,desktop,14:54:38,1792,162
1974-10-09 07:24:39,web application,15:39:01,472,5899
2003-08-20 21:28:54,desktop,00:43:41,3133,4443
1975-09-14 11:06:06,mobile,23:17:30,2193,4019
2023-02-10 22:02:19,desktop,05:52:45,2012,6045
2021-05-17 19:17:28,mobile,11:05:06,948,5259
2022-03-26 11:18:56,mobile,04:00:01,207,3338
1980-03-08 23:15:24,web application,01:46:22,793,4409
2019-07-14 03:52:39,web application,12:33:34,1127,3408
1997-11-04 08:40:21,web application,11:28:12,893,4252
2015-05-31 09:34:43,desktop,22:24:08,2567,648
2013-04-18 20:14:04,web application,07:11:07,2720,3198
2013-11-05 08:20:45,mobile,15:45:03,1419,5829
2008-05-03 17:37:54,mobile,20:09:20,1207,6772
1980-07-31 15:21:24,mobile,17:03:51,161,586
2017-08-01 12:24:44,mobile,11:27:30,3260,3824
2020-06-24 00:01:14,web application,19:09:21,2538,7507
1984-04-07 21:02:20,web application,02:53:45,265,5650
2022-06-18 14:19:33,web application,19:36:34,307,389
1982-02-05 06:35:34,desktop,00:47:46,639,6512
1989-01-09 01:51:01,web application,02:56:46,2527,2479
2008-02-29 10:33:09,web application,00:14:41,1821,3510
2023-06-14 01:00:05,mobile,21:34:54,693,4998
2021-04-23 21:24:12,mobile,08:16:33,1401,2151
2019-07-24 18:26:43,mobile,04:59:30,109,4975
1992-02-18 14:31:59,web application,08:04:20,653,2601
2005-11-01 02:24:16,web application,10:57:58,3232,3512
2023-06-02 00:30:03,web application,01:14:30,3179,1072
2000-03-22 20:42:13,desktop,18:26:58,3399,4684
2019-08-12 13:39:22,mobile,04:01:43,1317,1993
2012-01-27 14:19:38,web application,10:20:46,1044,551
2004-03-26 16:56:05,desktop,04:13:54,2939,4051
2009-02-23 08:03:47,desktop,01:46:47,536,6870
1993-02-12 11:32:01,web application,07:19:00,1986,5246
2018-02-13 04:23:50,web application,18:16:15,1355,2717
1985-06-04 11:20:09,mobile,03:44:09,452,3689
1984-02-14 00:20:54,mobile,00:58:00,2857,6807
2015-04-06 02:03:03,web application,23:07:33,504,220
1975-05-21 16:36:19,web application,19:33:22,2025,1345
1974-03-09 02:17:36,mobile,01:05:06,732,5265
1986-07-17 02:36:14,web application,08:15:36,1026,2862
1983-07-22 14:11:34,web application,19:12:20,1867,3406
2010-02-16 04:34:12,web application,06:53:01,3327,4022
1970-10-28 00:35:12,web application,17:44:31,1484,8388
2012-01-03 09:26:52,mobile,16:28:50,2024,2636
2014-05-14 22:35:52,web application,10:03:57,1603,4454
1979-10-21 04:03:48,desktop,09:40:10,2451,2375
1989-07-17 00:13:46,web application,19:54:43,2513,3644
1978-04-18 20:40:06,desktop,07:23:51,2388,6657
2010-01-15 05:01:03,desktop,09:08:29,456,5418
1971-07-04 13:37:54,desktop,15:28:03,166,8610
1988-04-12 16:43:57,desktop,21:08:48,304,5830
1986-03-07 05:12:50,mobile,12:40:24,3261,567
2010-09-28 12:10:50,mobile,00:18:19,340,4762
1996-09-26 13:51:50,mobile,02:22:47,1197,6849
1983-06-16 10:57:35,desktop,23:14:51,230,3519
2023-02-09 10:49:09,mobile,14:15:40,1192,5126
1977-10-21 03:19:29,mobile,06:09:36,2830,2870
1983-07-14 22:49:09,web application,11:08:35,2796,5203
1998-04-25 17:44:15,mobile,02:41:04,690,422
1993-08-13 02:53:50,mobile,13:18:47,3166,7547
2007-07-02 20:44:23,web application,12:33:11,1772,2521
1973-10-07 03:24:58,mobile,11:22:10,1870,7246
1992-01-24 13:14:35,web application,20:51:13,574,5630
2017-01-02 09:47:48,desktop,02:12:44,2269,1869
2008-03-24 03:56:44,web application,23:06:06,602,2642
1982-12-02 08:10:24,mobile,15:01:41,2284,883
2020-08-07 17:23:11,desktop,10:05:56,3049,7658
1979-11-27 15:56:45,desktop,05:45:49,2957,8676
1977-09-04 19:40:30,mobile,10:33:50,1895,1334
2015-12-10 16:23:31,web application,17:00:31,2101,6257
2011-05-17 07:33:05,desktop,02:56:08,1637,6302
2018-11-03 21:53:46,web application,08:58:43,184,1226
2020-12-24 03:11:51,mobile,18:29:41,2707,1698
2010-07-27 11:16:40,mobile,11:50:26,2545,968
2006-04-16 05:26:58,mobile,18:01:32,240,2991
1990-11-06 07:16:53,desktop,18:14:18,928,14
1977-11-12 22:58:30,web application,14:08:11,835,2227
1985-12-15 15:47:27,web application,09:07:56,781,2997
2005-07-04 10:44:25,desktop,03:19:25,2079,6729
2014-09-27 01:33:31,desktop,07:14:47,3031,7362
2010-06-25 06:50:56,mobile,09:16:01,1585,4316
2001-08-14 20:56:10,desktop,19:33:06,54,6920
1973-06-14 23:27:50,desktop,22:42:46,2494,5602
2002-04-17 16:13:27,mobile,18:02:20,607,631
2018-07-12 23:25:43,desktop,07:20:46,3120,188
2008-03-04 00:50:07,desktop,13:53:44,603,3160
1971-01-21 21:27:45,desktop,18:41:14,734,8649
2014-09-18 21:52:36,web application,15:36:15,1150,5121
2020-03-03 11:42:34,desktop,12:50:16,1586,3843
1974-06-12 06:35:33,web application,00:41:25,405,181
1983-04-29 03:42:00,desktop,03:01:31,1782,1414
1970-05-18 12:32:32,desktop,17:23:37,76,5874
2006-07-15 17:02:38,web application,10:08:27,1421,8592
2021-05-08 14:37:49,desktop,20:44:44,1325,8668
1984-03-27 19:34:26,desktop,11:44:42,1617,1816
1978-05-17 17:02:32,web application,22:38:56,202,2481
1979-10-28 21:31:00,mobile,16:35:58,1835,294
2011-02-12 04:58:06,web application,04:36:22,671,5798
1982-06-22 03:29:52,mobile,13:44:58,1815,4375
1990-03-21 00:18:36,desktop,02:03:07,2723,7505
1991-05-26 02:45:31,web application,00:34:20,3378,7687
1995-02-08 22:03:55,web application,05:57:13,201,7408
2017-11-04 11:04:41,mobile,09:33:34,311,6315
1996-03-14 19:24:38,web application,04:03:51,467,6789
1988-03-05 08:41:21,desktop,15:40:40,1271,5723
1992-03-25 22:52:28,mobile,01:32:17,548,3953
2015-05-22 17:25:29,web application,10:10:57,572,7609
2005-02-21 13:35:03,web application,06:29:19,1071,2063
2002-04-01 12:36:44,mobile,07:15:16,3491,511
2012-07-18 23:25:59,web application,19:11:49,3159,3154
1979-10-24 21:15:22,web application,14:28:04,951,8658
1994-01-20 22:07:50,desktop,19:30:18,326,4804
2015-11-22 15:45:45,desktop,12:38:50,1954,3681
2007-02-09 13:59:42,mobile,11:05:14,2644,6599
1993-04-20 05:50:45,mobile,23:37:50,691,3084
2013-08-04 13:07:55,web application,22:22:52,2054,4015
1971-11-19 16:06:12,web application,01:03:09,1599,6081
1987-10-14 20:47:21,web application,09:20:14,2441,3326
1974-07-02 14:03:25,mobile,08:36:58,171,8445
2022-02-28 21:43:07,mobile,12:07:09,1178,8409
2007-10-27 06:30:04,desktop,03:58:47,3271,4308
1989-06-30 15:12:21,mobile,21:13:09,2979,1815
2004-05-04 14:12:44,web application,13:37:14,1607,5482
1995-06-29 20:47:27,mobile,11:19:12,2450,8986
2013-03-30 01:25:05,web application,06:29:48,117,3603
2000-09-19 16:21:11,desktop,12:20:11,694,8184
1995-02-27 23:14:56,mobile,20:51:13,816,3635
2012-07-12 10:29:51,desktop,21:11:59,1422,1283
1982-08-01 17:21:35,web application,21:12:36,2757,2966
1991-02-06 08:18:53,mobile,22:34:03,1622,3374
1993-04-25 18:49:27,mobile,03:06:00,1235,6136
2017-07-17 21:56:59,web application,22:37:05,3032,8177
2000-05-15 17:38:42,desktop,13:47:16,1923,3402
2018-01-11 23:13:09,mobile,18:00:07,3171,8724
1997-06-29 07:11:46,web application,19:56:45,892,2001
2014-11-01 14:31:52,web application,11:59:46,2089,8993
1972-01-09 10:16:53,mobile,01:32:34,2983,2394
1999-12-19 08:14:06,desktop,18:32:50,2750,1831
1996-07-04 08:52:35,desktop,07:28:06,241,1712
2019-02-21 03:11:12,desktop,06:07:41,2694,6727
1990-05-26 13:09:22,mobile,09:16:05,211,6570
1970-03-17 10:00:58,desktop,19:44:29,2153,1718
2017-05-26 22:45:28,web application,23:58:18,2573,1789
2017-10-12 20:35:48,mobile,19:18:10,3002,1361
1991-05-01 01:18:15,desktop,00:15:02,229,3112
2021-07-10 14:59:12,mobile,21:35:58,418,3950
2018-08-06 21:09:47,desktop,18:51:46,2933,7155
1998-12-22 00:09:18,web application,02:49:53,419,3040
1989-11-16 15:26:21,web application,12:27:25,1645,3820
1991-10-02 05:10:27,desktop,05:48:43,362,2299
2015-11-16 23:57:55,desktop,19:53:09,227,1911
1984-03-17 04:52:33,web application,18:30:05,2637,843
2021-02-18 15:21:21,desktop,13:05:50,2356,4475
1995-04-10 20:43:25,mobile,09:43:26,1194,7676
1977-11-01 00:05:53,mobile,10:09:46,2631,2250
1979-08-31 01:04:05,web application,19:57:04,476,2574
2009-06-05 04:33:44,mobile,17:09:52,1193,2028
1980-08-02 10:33:43,desktop,20:28:28,3357,1903
2001-07-30 19:12:57,mobile,16:47:24,659,6146
2019-09-18 04:37:38,web application,07:18:25,1471,3572
1999-06-11 05:04:53,mobile,14:41:08,3245,6099
1997-10-06 05:53:15,mobile,11:49:54,2490,5637
1994-01-19 13:51:43,mobile,16:31:42,2801,6154
2007-03-23 19:43:49,web application,02:56:37,465,5164
1988-07-01 07:54:21,desktop,14:07:02,2051,1206
1975-05-14 15:45:50,desktop,05:27:50,2148,1977
2005-07-03 10:39:48,desktop,12:48:16,3454,2847
1994-09-24 10:01:31,mobile,11:43:35,3376,6143
1992-05-19 08:50:31,desktop,10:31:40,1935,6084
1994-06-09 20:16:03,web application,10:15:53,2007,4781
1978-11-30 01:44:58,desktop,12:38:11,1189,8473
1994-10-09 08:56:35,desktop,08:37:48,1703,6791
2011-07-09 21:29:54,web application,02:28:46,2755,4820
2014-01-13 16:40:51,desktop,17:22:18,564,3148
2019-07-27 20:39:45,desktop,07:24:05,954,6044
1971-09-25 19:53:55,mobile,15:05:20,1840,8059
2019-12-11 23:18:36,desktop,12:38:33,2384,5425
1983-08-04 00:09:09,desktop,16:41:04,998,7296
2014-05-17 08:53:32,web application,23:15:47,1103,6576
1990-02-28 16:39:51,mobile,16:04:08,1540,882
2007-02-11 06:05:23,desktop,09:34:29,2260,506
1980-03-27 03:45:35,web application,09:39:44,1248,4448
1990-10-03 02:20:58,web application,02:02:41,1401,3605
2004-12-31 06:44:19,desktop,10:49:55,2613,6356
2002-02-03 06:46:42,desktop,00:17:03,179,6517
1981-09-16 23:38:12,mobile,15:26:26,1323,2455
2006-10-21 00:18:25,mobile,23:24:40,384,3595
1986-11-27 00:31:24,desktop,08:34:42,378,5757
2021-07-29 07:03:13,desktop,16:49:24,2011,3221
1980-11-09 17:14:40,mobile,13:24:15,1830,2498
1983-07-09 18:33:32,web application,15:37:51,2677,7927
1992-07-31 18:49:49,web application,11:23:06,2732,7587
1988-08-30 23:44:00,web application,04:46:12,1510,6955
2022-07-31 20:13:11,mobile,21:36:05,1402,7235
1982-08-29 12:03:12,desktop,18:41:51,2759,4192
1981-06-13 05:18:43,mobile,08:15:02,2539,3620
1981-10-09 01:42:42,web application,16:30:33,631,1594
1974-10-10 22:49:18,web application,20:28:12,3281,901
1973-12-02 19:45:32,mobile,09:34:44,3220,6809
1993-07-24 17:04:07,desktop,02:52:37,2245,4944
1974-05-01 22:58:17,desktop,14:39:32,3099,1041
2020-10-26 19:08:32,mobile,06:53:25,1957,4355
1976-09-18 20:40:55,mobile,08:58:01,1643,3375
2014-10-30 05:37:19,desktop,10:11:18,2480,1771
1997-08-27 20:10:07,mobile,06:23:41,2228,5574
1997-07-17 15:45:03,desktop,06:51:38,2807,3164
2021-03-04 19:31:31,mobile,08:08:40,1652,1813
1996-01-10 19:51:29,desktop,06:57:14,605,2283
2015-06-09 20:18:18,web application,05:50:56,1412,4829
1971-06-06 16:11:01,desktop,02:56:59,1643,2068
1976-07-30 13:00:29,desktop,05:07:13,1834,773
1982-09-01 13:29:39,desktop,01:42:13,1668,2613
2018-02-17 10:43:38,web application,04:29:01,2227,8900
1971-11-08 15:00:40,mobile,04:33:43,2451,4533
1985-01-14 06:07:54,web application,12:34:28,1071,6294
2012-03-21 01:09:18,web application,19:05:44,2689,3210
1990-12-18 13:50:22,mobile,20:52:29,2475,8099
2011-02-07 07:23:24,web application,22:42:22,751,7098
2004-04-09 08:51:44,web application,14:26:03,552,5501
2013-09-08 05:22:30,web application,22:49:21,422,4567
1992-11-04 01:23:43,mobile,00:29:52,261,3280
1997-07-03 14:16:55,web application,06:11:49,2726,328
1987-04-09 09:28:05,mobile,19:45:48,2971,359
2019-02-18 07:49:06,desktop,18:29:53,1459,7405
2017-11-11 12:05:55,mobile,09:45:07,1585,716
1997-06-29 02:18:44,desktop,15:51:54,530,1305
2016-12-07 05:23:26,web application,00:05:57,3274,1741
1992-12-24 09:02:45,desktop,01:41:24,3121,8077
1996-01-29 14:23:39,desktop,02:51:05,1486,5304
1987-08-25 13:49:00,mobile,14:01:04,649,8351
1977-12-12 07:16:23,mobile,14:15:02,2656,2565
2008-02-18 14:07:23,desktop,20:06:29,3424,845
