ID,DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
,2021-05-19 07:11:37,web application,11:11:20,339,8360
,2023-08-05 03:59:54,desktop,03:27:11,1914,4821
,2021-05-17 08:18:39,desktop,14:33:48,641,4494
,2022-12-04 21:33:30,web application,05:41:19,3148,3106
,2023-07-08 06:00:54,web application,16:13:47,2774,330
,2022-07-25 10:31:31,desktop,01:51:44,189,132
,2022-06-05 14:34:51,web application,06:40:50,438,8592
,2023-01-20 16:43:18,mobile,23:15:20,2031,3066
,2023-08-15 15:25:03,mobile,15:08:00,988,4767
,2022-08-28 03:14:48,desktop,03:10:04,617,5886
,2023-09-15 05:24:05,desktop,08:28:22,2394,1143
,2021-07-04 18:12:44,web application,11:37:17,73,2642
,2021-08-23 08:56:34,desktop,00:48:43,2052,6950
,2022-07-02 22:06:51,web application,07:29:28,1169,6426
,2022-09-20 21:26:36,desktop,07:05:29,2752,8230
,2022-12-20 02:07:58,desktop,20:13:02,2910,6217
,2023-04-04 01:42:48,web application,02:18:46,2304,6373
,2023-11-20 19:51:06,web application,01:35:32,3447,7982
,2023-07-17 22:39:47,mobile,13:00:34,1547,7897
,2021-09-26 04:53:19,desktop,02:04:01,1491,4057
,2022-05-04 14:36:09,mobile,14:18:27,2941,505
,2021-08-19 07:01:05,mobile,10:09:31,422,6100
,2021-05-28 17:14:39,desktop,11:18:36,2654,8080
,2021-09-28 23:53:26,desktop,01:44:34,3109,8598
,2021-10-27 23:47:37,desktop,03:43:27,586,7925
,2021-05-31 08:17:06,web application,21:34:03,3255,287
,2023-12-12 03:14:42,web application,22:08:01,2988,8018
,2022-05-02 17:14:25,desktop,18:29:31,364,879
,2021-12-30 20:10:37,desktop,00:41:37,3291,8526
,2023-01-08 16:19:27,mobile,10:13:41,2108,8453
,2023-01-29 22:02:25,desktop,23:49:45,2025,629
,2023-11-10 04:33:01,web application,23:40:22,3366,2163
,2022-01-19 17:24:12,web application,14:05:58,2327,1661
,2022-05-03 18:27:16,web application,05:07:52,127,8857
,2023-09-08 16:06:02,desktop,05:27:07,2811,7311
,2022-11-12 13:01:29,desktop,19:32:32,575,761
,2021-07-13 17:29:24,desktop,00:43:59,3490,5551
,2023-07-28 09:04:36,desktop,08:46:33,2884,6822
,2021-10-21 01:39:18,mobile,15:46:31,1669,5910
,2021-11-13 00:19:06,mobile,19:33:23,878,4354
,2021-12-19 20:05:15,desktop,10:46:44,203,4860
,2022-07-11 10:35:01,mobile,22:03:36,1682,5032
,2022-08-16 10:55:30,mobile,03:48:16,481,4293
,2022-08-11 20:29:01,mobile,17:40:18,3102,4560
,2022-01-21 04:34:52,web application,15:32:59,3229,2051
,2023-01-13 19:58:52,web application,20:52:32,957,2801
,2020-12-28 05:52:28,desktop,13:39:13,1849,8128
,2021-07-24 20:14:22,desktop,11:21:49,2260,7708
,2021-04-27 19:27:39,desktop,14:34:11,893,8390
,2021-06-03 06:05:19,web application,02:04:08,61,1848
,2023-04-20 11:47:03,web application,20:28:51,1650,3043
,2023-06-22 10:45:00,desktop,02:46:39,347,5640
,2022-04-16 07:01:29,mobile,02:11:20,628,244
,2022-08-19 19:51:45,mobile,01:11:04,534,8495
,2021-03-29 11:01:12,mobile,14:02:13,3089,6873
,2022-01-22 19:05:32,mobile,07:28:22,2050,2236
,2023-10-08 18:03:02,desktop,19:38:41,290,3558
,2022-01-28 22:37:15,desktop,14:30:03,3415,4251
,2022-08-18 11:44:11,mobile,20:04:12,38,406
,2023-11-11 14:28:29,mobile,01:08:20,2045,113
,2022-11-12 01:18:43,desktop,20:03:11,490,6837
,2022-06-01 00:40:26,desktop,18:11:56,1025,7801
,2021-08-12 23:52:30,web application,14:30:38,3064,8538
,2022-10-13 15:23:30,web application,15:49:44,1407,4580
,2021-05-30 22:17:28,web application,09:57:12,623,3140
,2021-06-18 13:01:12,web application,05:31:58,771,5607
,2023-03-30 14:09:11,web application,08:26:52,2720,7409
,2021-01-24 20:15:09,desktop,10:22:22,1420,1313
,2021-10-20 02:12:13,web application,08:48:08,2995,5221
,2023-03-05 04:25:45,web application,12:54:29,2585,1922
,2021-07-31 22:59:24,mobile,20:02:54,631,4968
,2021-08-26 15:10:41,mobile,05:40:13,1098,4056
,2022-07-21 09:32:28,mobile,23:45:29,2025,2141
,2021-04-17 23:34:22,mobile,23:44:44,2425,8836
,2023-02-17 12:07:13,desktop,23:02:45,1541,1124
,2021-04-06 02:02:02,desktop,05:07:42,98,6441
,2023-04-02 03:23:39,desktop,03:05:42,1877,1039
,2020-12-28 06:55:48,desktop,11:21:36,158,5534
,2022-03-25 20:41:00,web application,13:05:00,588,2172
,2022-09-08 11:59:16,desktop,21:49:12,935,3774
,2023-11-06 09:00:48,mobile,07:05:25,2715,2254
,2023-01-02 20:18:46,web application,19:22:25,631,1186
,2021-07-07 14:35:48,mobile,09:03:33,1941,7921
,2022-03-14 07:14:10,mobile,14:04:44,2102,1186
,2021-02-21 23:06:08,desktop,07:46:59,1541,5760
,2021-05-22 04:59:45,web application,01:04:07,2177,3616
,2023-10-25 23:01:17,desktop,07:43:13,372,7214
,2021-02-07 07:11:25,desktop,07:43:50,2365,957
,2022-04-26 10:54:05,web application,13:35:15,621,3130
,2021-12-28 21:34:31,web application,16:56:58,1226,2794
,2023-09-27 01:21:34,desktop,02:17:46,2783,6877
,2022-04-15 03:07:35,web application,22:54:17,1480,8203
,2021-01-04 00:53:31,web application,09:33:53,304,5157
,2020-12-24 05:09:42,web application,19:45:21,3155,5010
,2021-12-24 11:48:08,mobile,23:02:17,1484,6296
,2022-03-08 06:28:41,desktop,10:18:39,1547,2347
,2021-09-16 15:55:59,mobile,08:14:56,106,6309
,2021-06-15 02:02:50,mobile,09:09:12,2871,7922
,2021-05-10 01:04:37,mobile,08:17:56,2862,3454
,2021-08-20 11:14:34,desktop,16:55:53,1730,239
,2022-06-03 13:14:33,web application,00:57:43,1515,1686
,2022-02-05 04:17:44,mobile,19:38:41,1038,7227
,2022-03-11 21:45:22,web application,23:25:59,1113,6741
,2021-11-09 21:26:58,desktop,03:16:14,1756,8950
,2023-03-28 23:02:51,web application,23:30:37,3415,511
,2021-04-08 21:40:56,mobile,10:12:34,1048,3520
,2021-12-07 18:15:24,web application,02:14:29,281,7581
,2023-01-25 18:30:33,web application,23:52:25,3445,3450
,2022-11-12 21:18:55,mobile,21:31:36,1287,3012
,2021-05-15 02:46:59,mobile,22:05:39,2657,6201
,2023-10-04 13:45:22,mobile,09:06:34,2038,2054
,2023-03-24 17:41:34,web application,12:58:31,16,3869
,2022-07-31 04:32:53,desktop,07:35:59,433,5875
,2022-03-18 06:06:45,mobile,03:19:32,2618,5167
,2023-09-22 19:53:49,web application,12:32:01,2952,2355
,2023-04-23 13:44:58,desktop,18:20:11,1245,4328
,2023-04-06 14:36:19,mobile,19:26:02,2186,120
,2022-08-01 20:29:59,mobile,00:28:44,3417,944
,2023-05-19 17:35:51,desktop,12:16:04,373,3641
,2022-06-11 12:21:00,mobile,06:18:05,1601,8427
,2021-02-13 10:16:43,web application,19:47:13,2161,4747
,2021-06-24 20:32:26,desktop,11:41:37,2952,4475
,2022-05-18 13:56:03,desktop,13:13:25,3404,3322
,2021-07-24 02:14:03,web application,20:20:12,1997,8678
,2021-06-06 19:56:17,web application,13:31:31,2029,5147
,2021-04-30 02:23:28,desktop,15:04:55,174,6239
,2021-04-29 03:12:01,mobile,03:04:10,3421,3614
,2021-02-10 18:36:56,web application,09:35:57,2220,416
,2022-06-11 07:56:37,desktop,07:58:53,2033,543
,2023-04-19 05:36:42,mobile,22:06:57,1559,222
,2023-01-04 02:54:42,desktop,00:45:10,3317,7840
,2022-08-29 12:13:21,mobile,06:47:10,517,6046
,2023-12-13 23:05:30,web application,18:39:16,3039,5724
,2023-09-24 13:26:21,mobile,06:44:56,1013,8683
,2023-11-30 23:01:45,desktop,07:01:10,697,7754
,2022-04-07 14:40:54,desktop,16:10:26,551,8310
,2023-08-06 07:09:18,mobile,21:28:01,2645,4734
,2022-01-14 13:35:28,web application,10:24:15,1748,5505
,2022-12-31 20:29:04,mobile,09:00:20,105,7528
,2023-02-21 19:49:20,desktop,17:25:50,167,8879
,2022-01-17 11:17:39,desktop,22:10:01,3479,4484
,2021-01-16 16:14:46,desktop,04:03:21,766,7884
,2022-03-02 04:24:05,desktop,02:05:26,1863,8305
,2021-11-02 07:13:11,mobile,12:52:55,2900,4152
,2022-04-14 03:01:24,mobile,12:54:08,3195,2447
,2021-06-18 19:03:45,mobile,08:57:17,2264,1920
,2022-11-03 10:10:30,web application,19:27:03,1423,4887
,2022-11-10 19:02:04,desktop,07:40:16,1837,5383
,2021-12-12 02:51:00,desktop,08:39:40,3485,7131
,2023-01-26 04:58:48,mobile,03:33:25,290,2148
,2021-12-02 23:42:16,desktop,02:10:10,889,1885
,2021-09-16 12:59:01,mobile,04:42:39,2566,7410
,2022-08-31 18:51:49,web application,07:26:46,543,6741
,2023-01-08 03:44:53,mobile,13:23:28,152,3939
,2022-06-15 00:38:53,web application,18:26:21,3162,2115
,2021-02-14 10:35:57,desktop,15:15:11,216,4456
,2021-01-04 11:21:17,web application,16:57:07,1403,6034
,2023-09-08 04:11:15,web application,11:04:01,1019,2972
,2023-10-19 07:50:17,mobile,01:48:11,3130,2029
,2022-04-01 15:53:06,mobile,03:07:58,3006,8366
,2020-12-25 03:22:21,web application,07:09:21,727,7224
,2022-11-26 04:52:07,desktop,22:00:24,856,2321
,2022-10-10 18:42:27,web application,01:29:43,1235,2584
,2022-08-11 09:49:40,desktop,19:07:24,2786,8149
,2021-03-11 01:31:38,mobile,16:18:05,663,7231
,2021-07-30 15:44:25,desktop,07:34:16,1811,7001
,2021-05-02 04:14:48,web application,09:22:00,1566,7984
,2022-02-14 19:47:18,desktop,15:05:46,2560,6178
,2022-04-14 08:21:33,web application,14:20:43,2411,8707
,2022-07-27 05:21:37,web application,13:20:42,2825,2732
,2022-01-04 11:10:38,web application,11:46:09,1493,6450
,2023-11-21 09:45:46,desktop,05:14:28,1352,3593
,2022-01-15 19:51:15,mobile,20:05:20,2313,7051
,2021-02-28 04:45:55,mobile,04:25:46,651,2031
,2023-05-21 02:35:50,mobile,12:34:05,3204,7522
,2022-02-14 14:00:38,mobile,02:25:42,3236,4226
,2023-10-31 19:39:01,desktop,22:02:16,2666,8523
,2021-05-25 13:10:36,desktop,05:33:44,85,6853
,2022-11-09 03:57:18,web application,15:12:50,2299,8289
,2022-12-25 19:55:05,web application,19:47:03,2645,7702
,2022-07-15 00:38:55,web application,08:26:10,2444,1575
,2021-05-09 12:55:51,mobile,16:18:20,388,5184
,2023-05-26 22:51:31,desktop,07:42:17,56,3504
,2023-07-13 18:57:37,web application,12:34:49,832,4694
,2022-03-27 02:15:22,web application,20:39:09,344,4619
,2022-02-19 21:34:53,desktop,13:55:10,2968,4886
,2023-10-06 15:50:00,web application,23:12:39,1652,263
,2023-11-11 17:13:41,desktop,11:35:32,2836,1378
,2021-06-27 09:52:34,mobile,06:54:28,2084,3749
,2021-06-05 07:31:40,desktop,20:53:23,3262,7671
,2022-06-02 06:13:13,desktop,18:29:52,3370,7843
,2021-04-24 21:28:48,mobile,05:08:46,294,3413
,2022-07-31 02:31:38,desktop,01:07:16,24,2591
,2021-12-01 01:36:35,desktop,18:11:40,1499,675
,2023-01-01 20:49:44,desktop,04:50:14,148,1987
,2023-01-28 08:15:19,mobile,12:56:49,2112,2895
,2022-06-27 03:15:16,web application,07:06:47,1932,311
,2022-06-27 00:56:18,desktop,11:15:33,3273,6328
,2022-11-16 01:35:58,mobile,05:56:38,3457,5101
,2022-06-04 17:03:42,web application,00:57:32,370,1393
,2022-04-28 20:25:08,web application,04:52:08,1320,6587
,2022-05-07 14:33:10,mobile,22:04:23,162,2912
,2022-04-11 15:32:02,mobile,07:34:03,2892,7020
,2023-11-06 11:01:04,desktop,22:16:55,379,2149
,2021-11-28 08:28:55,desktop,02:54:01,445,82
,2021-06-18 04:56:09,mobile,03:53:43,2626,5293
,2021-07-30 06:48:58,mobile,07:22:17,492,7455
,2023-09-14 16:26:15,web application,22:19:03,3453,6923
,2021-12-19 16:22:25,web application,17:21:00,1651,4905
,2022-06-16 03:10:37,mobile,22:40:44,2888,4238
,2021-03-18 16:00:13,desktop,08:48:31,106,7100
,2021-01-26 06:37:32,desktop,03:29:31,2303,8807
,2021-04-08 00:24:16,mobile,00:20:51,1038,915
,2023-04-13 05:11:56,web application,15:38:29,2653,433
,2021-07-30 16:08:57,web application,06:14:49,2325,2866
,2021-07-31 22:47:32,web application,11:29:51,2161,2403
,2022-02-25 19:35:13,web application,19:56:57,1121,2389
,2023-01-23 01:19:32,mobile,14:28:31,3462,3652
,2021-11-07 10:13:38,web application,08:35:41,2290,6179
,2022-12-14 18:44:17,web application,04:02:38,1801,2443
,2023-10-20 06:21:29,web application,02:17:12,2578,6863
,2021-11-13 06:38:46,web application,01:02:10,2745,4208
,2021-09-27 08:01:11,mobile,08:12:04,1941,5332
,2021-09-02 00:12:37,desktop,15:49:29,3376,7222
,2023-05-14 04:29:33,desktop,13:32:28,3073,6388
,2023-11-12 02:38:08,desktop,04:39:57,2836,1960
,2023-05-23 03:16:12,mobile,15:41:55,1953,8179
,2023-06-03 15:34:25,mobile,08:19:27,2088,1277
,2022-06-28 11:26:19,web application,17:48:28,700,4826
,2022-11-24 13:31:54,mobile,15:53:51,1096,2824
,2021-11-29 03:37:25,web application,11:17:12,3355,6986
,2022-12-03 22:31:21,web application,02:02:50,3052,4313
,2023-03-01 05:43:59,web application,03:49:50,2351,1019
,2021-02-17 11:08:19,web application,08:46:05,1110,673
,2023-03-05 17:17:51,web application,23:16:26,3258,8972
,2021-04-21 03:02:13,web application,06:04:14,1432,4027
,2022-06-06 02:24:33,mobile,15:56:53,2444,1475
,2022-11-17 15:51:42,web application,14:57:32,1289,6857
,2022-09-21 07:20:28,web application,16:40:34,2321,5671
,2022-10-17 08:31:26,web application,16:24:44,2833,1614
,2022-08-28 04:36:21,web application,22:46:59,726,4993
,2021-01-28 21:01:03,mobile,18:52:52,2067,5072
,2023-07-08 04:32:16,mobile,12:46:27,2061,558
,2023-09-20 00:01:39,mobile,16:50:10,2542,1529
,2021-10-20 07:20:01,desktop,08:51:22,1874,2433
,2021-03-25 12:07:34,web application,17:11:44,2007,8268
,2021-04-28 00:26:33,desktop,00:00:03,2282,710
,2023-12-08 15:44:30,desktop,14:02:11,1299,2927
,2021-04-14 14:40:06,desktop,07:19:22,1183,8177
,2021-12-25 10:37:56,web application,18:34:24,3022,7279
,2021-04-01 13:42:00,desktop,19:44:53,2575,7920
,2022-05-28 12:21:25,desktop,18:18:02,602,5424
,2023-04-05 18:35:42,web application,01:09:46,2352,4636
,2022-03-17 16:50:31,mobile,06:41:29,3298,2543
,2021-01-22 22:47:25,web application,15:19:59,1068,7867
,2021-02-14 08:21:57,web application,13:23:25,2381,5637
,2022-10-20 05:40:15,mobile,18:33:25,1750,2753
,2022-01-07 03:17:54,web application,09:56:20,1537,4344
,2021-09-19 04:50:27,web application,07:10:29,2753,7030
,2023-11-30 08:33:31,desktop,11:27:30,1446,7759
,2021-08-18 18:30:58,web application,02:20:20,360,5881
,2023-01-15 12:56:35,web application,19:05:23,693,5493
,2021-09-04 02:16:26,web application,00:29:48,1365,1153
,2022-05-18 14:13:00,mobile,00:40:49,3323,2542
,2022-02-03 05:38:21,desktop,00:03:23,552,5435
,2022-11-24 00:27:28,mobile,16:47:48,2631,7373
,2021-03-26 20:18:44,mobile,16:29:40,2518,4131
,2022-02-01 12:35:11,mobile,04:08:16,3326,2978
,2021-06-11 09:50:13,desktop,00:14:23,2332,6108
,2023-01-12 07:09:20,web application,06:28:35,2774,3949
,2023-10-08 13:08:50,web application,23:01:26,19,3538
,2023-03-19 17:37:28,web application,22:01:22,2383,1722
,2021-12-23 06:51:39,desktop,15:16:34,784,3363
,2022-11-25 03:11:22,web application,19:06:18,1469,6755
,2021-11-10 11:48:35,mobile,13:18:50,908,4881
,2022-08-09 16:50:14,desktop,23:42:58,2303,8448
,2021-03-30 11:19:13,web application,21:53:51,1701,2373
,2023-06-02 07:35:50,web application,05:27:26,2324,8563
,2023-10-25 01:01:44,mobile,12:32:55,1318,1487
,2021-09-21 20:53:40,desktop,13:09:15,2185,3692
,2021-03-28 17:34:32,mobile,13:02:07,941,2438
,2021-06-19 09:08:27,web application,19:49:17,683,7406
,2021-10-30 20:59:14,desktop,21:49:03,1867,2941
,2023-03-05 03:33:21,desktop,21:29:37,1090,3143
,2021-08-21 07:58:24,web application,03:13:20,726,7540
,2023-05-21 13:25:18,mobile,21:57:01,2453,1542
,2022-07-11 23:51:50,web application,23:54:57,1885,3539
,2023-06-24 17:04:53,mobile,15:07:31,1583,1813
,2022-08-21 12:56:37,mobile,19:48:25,1072,5421
,2023-07-12 12:46:25,mobile,16:00:18,2110,7738
,2022-04-22 05:16:34,mobile,20:55:22,1897,448
,2023-03-22 10:26:07,web application,13:58:06,2961,4530
,2023-07-03 19:39:39,mobile,10:32:59,1594,5184
,2022-11-15 23:53:45,web application,14:34:00,3148,4728
,2023-12-08 00:45:46,mobile,15:37:34,2140,4472
,2023-01-17 19:27:56,web application,11:14:47,377,1949
,2021-02-27 05:38:46,desktop,11:20:17,3161,5333
,2023-12-05 15:17:33,mobile,22:23:27,282,3133
,2021-05-06 03:20:47,web application,21:44:23,601,3359
,2021-08-31 21:43:50,web application,20:41:44,2136,7467
,2022-01-01 13:34:15,mobile,07:48:56,1751,3039
,2021-03-23 03:39:44,web application,04:59:21,1316,2745
,2023-08-06 06:24:18,web application,04:57:01,953,3550
,2023-04-02 07:11:57,desktop,14:13:29,149,5921
,2022-02-01 04:35:27,web application,03:10:25,1425,7403
,2022-11-11 11:09:09,desktop,09:01:16,2602,3701
,2022-04-28 16:56:43,mobile,14:20:24,1470,7876
,2023-09-13 19:56:03,mobile,17:33:38,1067,6941
,2022-07-04 00:06:44,desktop,03:41:57,2264,7232
,2023-05-28 18:06:26,web application,16:39:57,1545,3846
,2023-05-19 01:42:17,web application,12:52:29,2753,6564
,2023-01-21 00:13:16,web application,15:41:25,2925,8009
,2022-08-19 09:32:53,web application,14:24:59,1290,4872
,2021-10-04 18:32:16,web application,07:03:20,1101,4566
,2021-05-02 20:05:32,web application,20:17:05,17,2006
,2023-11-19 12:32:43,desktop,19:24:15,2629,8658
,2021-07-16 15:45:46,web application,16:19:07,2659,6968
,2021-02-07 11:17:26,mobile,10:26:18,2419,5408
,2023-11-17 23:24:36,web application,05:59:44,2236,7493
,2023-07-20 00:46:55,web application,08:27:47,2500,2907
,2023-12-02 17:00:17,web application,02:51:16,1115,4786
,2022-02-18 12:33:20,mobile,03:27:43,3126,392
,2021-08-06 19:18:56,web application,05:45:53,1495,7525
,2023-11-17 09:45:20,mobile,23:31:11,2031,5720
,2021-10-09 04:19:15,web application,07:38:23,2670,1240
,2022-10-16 17:15:50,mobile,20:40:26,1811,1810
,2021-09-04 10:02:53,web application,09:31:30,2768,3671
,2022-04-10 19:31:06,web application,13:46:52,2798,4912
,2021-11-29 21:33:09,desktop,07:51:17,2855,6788
,2022-07-29 02:48:18,mobile,15:45:41,710,2712
,2022-08-08 01:40:36,web application,16:37:59,900,5826
,2023-04-14 22:13:59,desktop,14:37:51,237,8323
,2021-01-23 19:09:38,web application,06:55:02,1427,1382
,2022-04-09 21:47:07,web application,16:16:54,696,7028
,2023-06-15 06:25:27,desktop,20:50:07,111,11
,2021-09-28 04:04:38,web application,14:08:22,2803,6257
,2021-06-20 17:13:18,mobile,06:45:24,390,4081
,2021-09-29 17:00:07,mobile,07:18:35,1274,7168
,2021-10-20 02:58:02,desktop,22:27:16,2569,6482
,2023-10-13 07:20:30,desktop,23:27:45,1835,1204
,2021-05-22 18:53:44,web application,23:50:00,838,3720
,2023-09-11 10:16:26,web application,03:07:57,3163,2920
,2022-05-30 03:25:27,mobile,06:10:40,1070,2122
,2023-12-13 16:11:52,mobile,12:23:46,303,3357
,2023-02-14 01:25:29,web application,08:52:04,736,6190
,2022-08-24 13:50:29,web application,20:31:23,3255,1503
,2021-01-25 01:30:12,mobile,04:09:12,9,2274
,2022-05-21 22:40:38,mobile,06:51:29,3202,541
,2022-09-30 02:39:45,mobile,14:34:37,3294,8865
,2021-03-31 19:43:35,web application,09:13:42,1547,6489
,2021-10-26 09:08:57,mobile,13:26:38,3222,5042
,2023-06-05 03:39:04,mobile,21:15:57,1195,3285
,2023-08-12 02:18:46,mobile,18:47:36,2684,8723
,2022-11-01 06:07:07,mobile,14:18:04,1427,6381
,2022-07-13 15:00:09,mobile,14:17:39,2627,894
,2023-08-24 03:29:23,web application,18:50:55,3408,5760
,2022-10-14 12:53:07,desktop,08:54:26,2204,1460
,2022-03-24 08:13:20,desktop,18:38:38,150,3828
,2022-06-26 19:10:51,web application,19:55:19,2829,8367
,2023-05-24 22:53:26,mobile,15:50:32,750,1035
,2022-01-07 05:07:46,desktop,17:40:27,3109,32
,2023-04-23 21:45:59,mobile,15:03:18,702,5923
,2022-12-20 14:36:31,web application,09:22:01,3001,7752
,2023-01-19 05:18:20,desktop,14:49:55,2330,3381
,2022-01-22 18:44:19,mobile,18:46:30,2996,7000
,2023-02-20 02:25:49,mobile,19:05:46,921,4779
,2021-04-11 07:37:04,desktop,21:44:17,1520,1063
,2022-11-05 11:19:42,web application,14:21:00,1762,2652
,2022-03-07 11:37:07,mobile,00:00:31,11,5695
,2022-10-26 06:34:14,mobile,10:44:14,3429,1566
,2021-09-09 22:58:26,web application,18:46:09,2551,2864
,2023-06-15 11:57:20,web application,00:13:50,632,3781
,2021-01-26 15:11:43,web application,02:42:52,3140,1481
,2021-02-28 02:30:03,web application,21:42:57,2523,4470
,2022-03-10 18:23:15,web application,16:36:59,1375,6585
,2023-08-04 03:58:43,web application,08:44:46,1711,8204
,2022-10-19 04:22:46,desktop,11:42:21,109,2904
,2021-12-02 17:14:44,mobile,19:33:46,567,4108
,2023-08-15 04:21:54,web application,10:20:43,953,7636
,2023-10-17 09:54:02,desktop,14:47:00,3289,8650
,2023-08-26 10:55:38,web application,06:19:44,1452,5243
,2023-04-22 17:04:45,mobile,22:33:16,823,5910
,2022-10-04 21:30:05,desktop,13:58:36,920,2770
,2021-03-02 12:57:23,web application,01:18:06,2329,6346
,2022-11-24 07:14:44,desktop,17:02:08,1087,7102
,2023-04-22 17:08:11,desktop,11:02:57,1129,2643
,2023-05-24 20:21:24,mobile,13:40:43,1164,4812
,2022-11-15 10:26:07,web application,17:15:54,1709,4768
,2022-06-13 20:28:09,mobile,03:36:53,2001,3616
,2021-01-20 16:15:17,mobile,04:09:57,235,1945
,2023-08-15 10:38:57,desktop,13:30:07,500,2959
,2021-07-30 12:36:24,desktop,17:25:18,1495,2347
,2023-08-04 18:26:47,web application,23:58:36,2163,585
,2023-12-02 08:21:06,web application,19:50:12,425,2442
,2022-09-15 17:34:10,web application,20:02:22,1604,4960
,2022-06-30 10:02:44,mobile,15:43:59,72,5537
,2022-07-19 00:58:08,desktop,10:37:36,3415,404
,2022-02-01 19:25:38,web application,03:24:41,597,3921
,2021-06-10 15:08:09,mobile,20:05:59,2374,4431
,2023-04-08 23:22:36,web application,10:43:08,2938,3415
,2023-03-22 07:07:50,web application,03:46:10,2650,6477
,2022-03-13 04:59:30,desktop,21:11:05,848,4448
,2023-01-07 15:52:43,desktop,13:25:51,268,4284
,2021-05-20 03:26:55,web application,23:18:58,261,1279
,2022-04-29 16:19:37,desktop,10:31:21,331,1968
,2022-11-02 00:36:19,desktop,04:20:50,2929,109
,2022-01-04 17:27:35,mobile,11:49:11,1472,2034
,2022-12-19 11:44:06,desktop,21:09:24,2552,5267
,2023-01-10 16:41:01,web application,01:12:09,568,3114
,2021-03-31 18:47:57,mobile,20:37:10,2955,7342
,2021-03-30 23:29:18,mobile,15:38:56,1988,8010
,2022-02-11 17:09:50,desktop,18:46:02,1272,3254
,2021-07-18 11:38:37,web application,19:03:06,1494,8811
,2021-11-10 13:41:31,mobile,21:45:00,1203,3322
,2023-09-16 21:30:15,mobile,21:29:03,87,5179
,2022-06-08 08:52:18,desktop,16:25:12,919,2505
,2022-12-03 14:21:35,mobile,13:53:57,903,6584
,2022-12-05 18:06:23,mobile,13:19:55,2208,2123
,2021-10-25 06:34:01,desktop,21:37:33,401,998
,2023-05-29 16:44:05,web application,05:48:07,2639,5816
,2023-05-13 01:22:14,web application,13:17:23,1218,3157
,2023-10-13 12:26:11,mobile,18:46:04,2689,4959
,2022-01-23 19:21:03,desktop,02:49:07,632,8978
,2023-04-15 00:16:28,mobile,14:59:55,2466,8418
,2021-12-23 03:39:46,desktop,18:23:30,236,8659
,2022-10-17 21:02:00,desktop,19:21:26,3074,152
,2023-02-26 10:43:25,web application,10:36:01,491,3251
,2021-04-30 12:14:42,desktop,12:36:35,107,3048
,2021-07-20 07:26:46,desktop,13:16:32,2199,1683
,2021-09-13 04:03:35,mobile,01:25:51,3424,4551
,2022-07-03 13:23:20,mobile,14:43:51,2407,6790
,2022-11-02 04:09:26,web application,08:09:10,97,1
,2022-09-14 11:03:48,web application,14:22:01,2886,7079
,2023-05-28 22:32:22,mobile,09:37:53,1532,4471
,2021-05-10 17:48:23,mobile,20:25:15,622,75
,2022-04-13 17:13:58,web application,12:15:04,656,6608
,2023-08-17 23:14:06,web application,23:13:35,3489,4588
,2022-11-30 09:43:57,mobile,02:23:06,2822,6607
,2023-01-05 02:07:14,mobile,22:22:43,2156,5398
,2023-08-22 00:40:01,desktop,14:42:03,1289,7528
,2021-06-03 15:55:25,mobile,05:04:11,496,7060
,2022-12-15 15:42:47,desktop,19:07:13,3479,8500
,2023-02-05 16:13:18,web application,20:37:10,781,2050
,2022-09-10 08:53:59,desktop,02:14:29,807,5532
,2022-03-04 04:24:38,mobile,00:39:05,2967,8310
,2021-11-20 09:58:17,web application,12:19:33,628,4038
,2023-09-07 00:06:44,web application,01:23:17,2866,3277
,2023-10-01 08:25:21,web application,01:07:32,493,3262
,2022-03-24 14:00:03,desktop,03:51:00,3318,2721
,2021-04-25 04:52:58,web application,01:43:56,1252,8280
,2023-09-18 20:31:17,desktop,04:01:07,459,792
,2023-05-09 03:18:02,mobile,17:35:39,2267,3230
,2023-12-13 14:35:05,mobile,15:14:43,850,709
,2021-11-08 06:24:01,web application,12:21:26,56,278
,2021-10-19 21:29:35,mobile,07:57:26,1832,7626
,2021-03-05 20:19:25,web application,00:29:01,44,2216
,2022-12-24 12:09:48,desktop,21:48:18,2438,934
,2022-05-30 06:12:24,mobile,02:59:36,2299,4817
,2023-03-06 17:59:46,mobile,01:25:58,1718,4155
,2022-09-20 21:04:48,mobile,17:09:30,2501,4262
,2023-04-21 14:47:16,mobile,20:57:17,1891,5313
,2023-07-26 22:03:31,web application,22:29:28,1796,8138
,2021-12-02 06:54:35,web application,03:15:29,463,3211
,2022-10-23 07:14:25,desktop,13:26:57,2134,6148
,2022-05-05 14:38:57,desktop,21:40:29,2221,4302
,2022-05-04 02:31:07,web application,18:05:31,1570,8720
,2022-11-19 08:52:02,desktop,09:57:08,840,4675
,2023-10-27 22:40:43,mobile,04:05:49,1367,5167
,2021-03-27 04:50:16,desktop,00:09:41,528,4811
,2023-12-07 15:40:37,mobile,05:13:16,194,4253
,2021-11-03 13:23:41,mobile,08:16:25,3084,4814
,2023-05-04 01:30:55,web application,11:09:26,2701,2764
,2022-10-30 16:53:42,web application,16:38:40,2197,2657
,2023-05-05 00:32:18,web application,03:20:05,3132,3965
,2022-06-07 06:15:16,desktop,13:27:45,495,7164
,2021-06-11 10:13:08,web application,00:19:22,1317,993
,2023-10-27 19:13:23,web application,12:24:13,1449,4740
